61,11,-336
61,10,-335
61,11,-335
62,10,-336
62,11,-336
62,10,-335
62,11,-335
84,7,-331
97,5,-336
97,6,-336
147,11,-329
147,12,-329
147,12,-328
148,12,-328
148,13,-328
152,7,-322
152,8,-322
162,15,-330
162,14,-329
163,15,-330
163,16,-330
163,14,-329
163,15,-329
194,7,-328
194,7,-327
195,7,-328
195,7,-327
203,16,-329
203,17,-329
214,15,-327
214,15,-326
215,15,-326
218,14,-324
218,15,-324
219,14,-325
219,15,-325
219,14,-324
219,15,-324
225,5,-330
225,6,-330
226,5,-329
226,6,-329
236,4,-333
236,5,-333
236,4,-332
237,3,-332
237,4,-332
251,11,-330
251,12,-330
252,11,-329
266,3,-328
267,3,-329
267,4,-329
-326,4,-320
-325,3,-320
-317,16,-305
-317,17,-305
-300,11,-317
-300,11,-316
-300,6,-305
-255,7,-309
-255,8,-309
-255,7,-308
-255,8,-308
-242,15,-309
-242,16,-309
-242,15,-308
-241,14,-308
-241,15,-308
-231,12,-318
-231,13,-318
-203,3,-305
-203,4,-305
-202,3,-306
-199,17,-316
-199,18,-316
-195,18,-306
-195,19,-306
-195,18,-305
-178,13,-315
-178,14,-315
-177,13,-314
-169,16,-309
-169,17,-309
-169,17,-308
-168,17,-308
-149,4,-307
-148,4,-307
-131,5,-320
-131,5,-319
-107,7,-317
-107,8,-317
-106,7,-318
-106,7,-317
-92,4,-307
-92,5,-307
-91,4,-307
-91,5,-307
-75,11,-318
-75,12,-318
-74,12,-318
-64,13,-309
-50,6,-318
-50,7,-318
-49,6,-318
-49,7,-318
-48,8,-309
-48,9,-309
-47,8,-310
-47,9,-310
4,17,-310
4,18,-310
4,17,-309
4,18,-309
5,17,-310
5,18,-310
5,17,-309
5,18,-309
7,17,-315
8,17,-315
33,5,-312
33,6,-312
45,17,-320
59,8,-309
59,9,-309
59,8,-308
60,8,-309
60,8,-308
67,18,-317
68,18,-317
82,7,-316
82,8,-316
89,7,-319
89,8,-319
90,7,-319
90,8,-319
92,16,-305
92,17,-305
93,16,-306
93,17,-306
93,16,-305
93,17,-305
104,18,-320
114,4,-307
114,5,-307
115,4,-308
115,5,-308
115,4,-307
115,5,-307
126,4,-306
126,5,-305
127,4,-306
127,5,-305
132,15,-314
133,15,-314
170,18,-313
170,19,-313
171,18,-314
171,19,-314
180,17,-309
180,18,-309
181,17,-309
199,7,-308
199,8,-308
199,7,-307
200,6,-307
200,7,-307
216,14,-312
216,15,-311
217,15,-311
217,16,-311
262,4,-316
263,5,-317
263,4,-316
-334,11,-293
-334,11,-292
-316,16,-304
-316,17,-304
-314,4,-289
-314,5,-289
-301,7,-304
-287,17,-298
-287,18,-298
-286,17,-297
-286,18,-297
-277,14,-298
-277,15,-298
-271,16,-291
-271,17,-291
-270,15,-292
-270,16,-292
-270,16,-291
-253,2,-289
-232,9,-301
-232,10,-301
-231,10,-300
-231,11,-300
-222,18,-293
-221,18,-293
-213,4,-296
-199,8,-291
-184,11,-292
-184,12,-292
-171,3,-298
-166,2,-292
-166,3,-292
-165,2,-292
-165,3,-292
-165,3,-291
-136,8,-301
-136,9,-301
-135,8,-302
-135,9,-302
-135,8,-301
-135,9,-301
-131,5,-291
-131,5,-290
-95,9,-295
-84,12,-302
-84,13,-302
-83,12,-301
-83,13,-301
-64,6,-289
-64,7,-289
-63,6,-290
-39,13,-296
-38,14,-296
-31,8,-301
-30,8,-301
-19,5,-298
-19,6,-298
-19,5,-297
-18,5,-297
-12,13,-289
-12,14,-289
11,13,-291
12,13,-291
12,13,-290
22,5,-302
22,6,-302
44,12,-294
44,13,-294
45,12,-294
68,3,-293
68,3,-292
69,3,-293
69,3,-292
69,4,-292
78,5,-303
79,5,-303
88,2,-294
89,2,-294
146,17,-296
233,18,-303
252,10,-304
253,9,-304
253,10,-304
271,8,-297
271,9,-297
-356,11,-273
-356,12,-273
-330,8,-273
-330,9,-273
-329,8,-273
-329,9,-273
-315,5,-288
-315,6,-288
-310,4,-284
-293,17,-288
-293,18,-288
-293,17,-287
-214,17,-278
-214,18,-278
-213,18,-278
-186,16,-274
-186,17,-274
-149,14,-276
-149,13,-275
-148,5,-282
-148,6,-282
-147,6,-282
-147,6,-281
-126,15,-277
-121,6,-283
-121,7,-283
-120,5,-282
-120,6,-282
-115,6,-281
-115,7,-281
-115,6,-280
-115,7,-280
-104,2,-277
-104,3,-277
-104,2,-276
-74,19,-284
-67,5,-277
-66,5,-277
-50,10,-284
-50,11,-284
-49,10,-285
-49,11,-285
-49,10,-284
-49,11,-284
-34,10,-273
-23,13,-274
-23,14,-274
-6,16,-275
14,9,-277
15,8,-277
15,9,-277
26,10,-280
26,11,-280
26,10,-279
27,10,-280
27,9,-279
27,10,-279
29,16,-286
29,17,-286
30,16,-287
30,17,-287
43,18,-273
43,19,-273
62,14,-279
62,15,-279
63,14,-280
63,15,-280
78,7,-278
86,16,-286
86,17,-286
87,17,-287
87,18,-287
87,17,-286
98,14,-277
98,15,-277
98,14,-276
98,15,-276
99,14,-276
99,15,-276
114,6,-286
115,6,-287
128,10,-275
148,15,-277
148,16,-277
148,16,-276
149,16,-276
149,17,-276
161,15,-282
162,13,-283
162,14,-283
162,14,-282
170,5,-275
170,6,-275
181,4,-281
182,3,-282
195,12,-284
195,13,-284
196,11,-284
203,5,-273
204,5,-273
225,18,-287
226,18,-287
228,3,-273
228,4,-273
236,17,-277
236,18,-277
236,17,-276
237,17,-276
245,2,-288
265,14,-275
265,15,-275
265,14,-274
266,13,-274
266,14,-274
-357,11,-272
-357,12,-272
-350,8,-264
-349,9,-265
-338,16,-257
-338,17,-257
-309,14,-267
-308,14,-267
-298,4,-264
-298,4,-263
-297,4,-264
-297,5,-263
-297,6,-263
-290,14,-260
-290,15,-260
-290,16,-259
-284,10,-269
-284,11,-269
-284,10,-268
-283,9,-268
-283,10,-268
-279,12,-271
-279,13,-271
-278,12,-271
-278,13,-271
-278,12,-270
-278,13,-270
-254,3,-259
-254,4,-259
-254,3,-258
-253,18,-266
-253,19,-266
-253,3,-258
-239,14,-257
-238,12,-266
-238,13,-266
-226,16,-266
-225,16,-266
-181,6,-266
-181,7,-257
-181,8,-257
-105,4,-259
-80,12,-269
-80,13,-269
-79,12,-268
-79,13,-268
-76,11,-261
-70,14,-260
-70,15,-260
-69,14,-259
-69,15,-259
-13,18,-261
43,18,-272
43,19,-272
44,18,-272
44,19,-272
118,11,-260
118,12,-260
119,7,-259
119,8,-259
119,11,-259
119,12,-259
120,6,-260
120,7,-260
120,7,-259
178,4,-259
178,5,-259
178,6,-259
179,4,-260
179,4,-259
179,5,-259
192,7,-272
193,6,-271
193,7,-271
198,8,-258
198,9,-258
199,8,-258
199,9,-258
206,15,-261
206,16,-261
207,15,-262
207,16,-262
216,11,-259
227,4,-272
251,4,-269
251,5,-269
251,4,-268
251,5,-268
252,4,-268
252,5,-268
260,14,-261
260,15,-261
261,15,-261
261,15,-260
263,9,-263
263,10,-263
-762,10,-241
-762,11,-241
-761,10,-242
-761,11,-242
-761,10,-241
-761,11,-241
-755,11,-248
-664,15,-243
-664,16,-243
-663,15,-242
-649,6,-248
-649,6,-247
-648,6,-247
-648,7,-247
-626,5,-241
-625,5,-241
-610,8,-241
-594,4,-245
-594,5,-245
-593,4,-244
-593,5,-244
-548,4,-241
-548,5,-241
-547,4,-241
-547,5,-241
-525,5,-247
-525,6,-247
-524,5,-247
-509,6,-243
-509,7,-243
-508,7,-244
-508,8,-244
-508,7,-243
-369,7,-242
-369,8,-242
-368,9,-241
-342,2,-243
-337,16,-256
-326,13,-243
-315,1,-254
-315,2,-254
-314,2,-254
-281,5,-254
-281,6,-254
-280,5,-255
-280,6,-255
-260,10,-244
-260,10,-243
-239,15,-256
-238,17,-246
-230,6,-255
-230,7,-255
-230,7,-244
-229,6,-254
-216,10,-252
-216,11,-251
-199,4,-241
-169,15,-254
-169,16,-254
-168,15,-255
-168,16,-255
-161,6,-241
-161,7,-241
-152,11,-252
-151,11,-252
-151,12,-252
-149,6,-244
-149,7,-244
-148,8,-243
-128,7,-243
-128,8,-243
-107,10,-245
-107,11,-245
-107,10,-244
-107,11,-244
-99,17,-252
-99,18,-252
-98,17,-251
-98,18,-251
-57,8,-241
-57,9,-241
-27,2,-254
-27,3,-254
-8,8,-247
19,6,-255
19,7,-255
20,6,-255
20,7,-255
20,6,-254
20,7,-254
30,16,-255
30,17,-255
30,17,-254
43,3,-252
55,10,-246
55,10,-245
64,9,-253
65,8,-253
77,7,-256
78,7,-256
78,7,-255
83,5,-247
94,7,-250
94,8,-250
94,8,-249
95,8,-250
95,8,-249
109,2,-244
109,3,-243
138,16,-252
158,12,-251
158,13,-251
159,12,-252
159,13,-252
159,12,-251
201,14,-246
219,14,-244
219,15,-244
220,14,-245
220,15,-245
220,14,-244
220,15,-244
246,18,-252
246,6,-241
246,7,-241
247,17,-252
247,18,-252
247,6,-242
247,7,-242
247,6,-241
247,7,-241
-857,6,-232
-857,7,-232
-856,11,-235
-856,12,-235
-856,11,-234
-856,12,-234
-856,6,-233
-856,7,-233
-831,12,-236
-829,14,-232
-829,15,-232
-816,8,-236
-816,9,-236
-816,8,-235
-816,9,-235
-805,8,-238
-787,16,-229
-787,16,-228
-786,17,-236
-785,17,-237
-767,13,-231
-766,14,-232
-766,15,-232
-766,13,-231
-766,14,-231
-740,7,-238
-740,8,-238
-739,8,-237
-725,17,-228
-725,18,-228
-724,13,-240
-724,13,-239
-724,14,-239
-724,17,-228
-705,10,-237
-705,9,-236
-705,10,-236
-689,10,-240
-689,11,-240
-688,10,-239
-688,11,-239
-677,17,-237
-677,16,-232
-677,16,-231
-676,17,-237
-656,15,-227
-655,15,-227
-610,9,-240
-596,4,-227
-595,3,-227
-595,4,-227
-584,17,-233
-583,17,-233
-579,3,-225
-567,3,-233
-558,12,-237
-558,13,-237
-545,17,-226
-544,17,-226
-522,11,-227
-522,12,-227
-521,12,-228
-521,13,-228
-504,16,-238
-504,17,-238
-502,14,-225
-339,3,-231
-338,3,-230
-326,3,-232
-326,4,-232
-300,16,-239
-300,17,-239
-299,6,-227
-291,5,-238
-291,5,-237
-290,5,-238
-290,5,-237
-290,6,-237
-276,15,-239
-276,14,-238
-276,15,-238
-258,10,-227
-258,11,-227
-257,11,-226
-219,6,-231
-218,6,-231
-218,7,-231
-207,12,-234
-207,12,-233
-207,13,-233
-207,8,-227
-206,9,-227
-199,4,-240
-198,5,-240
-186,17,-231
-186,18,-231
-185,16,-231
-172,5,-228
-160,5,-240
-160,6,-240
-150,3,-230
-149,2,-229
-122,16,-233
-122,17,-233
-114,11,-227
-114,12,-227
-113,11,-227
-113,12,-227
-113,11,-226
-113,12,-226
-89,15,-235
-89,16,-235
-88,17,-235
-85,7,-233
-85,8,-233
-60,11,-231
-60,12,-231
-60,11,-230
-60,12,-230
-58,8,-240
-58,9,-240
-47,12,-234
-47,13,-234
-46,13,-233
-46,14,-233
-45,4,-229
-45,5,-229
-44,3,-228
-28,11,-238
-28,12,-238
-27,11,-238
-27,12,-238
-22,3,-227
-21,3,-227
3,9,-230
3,9,-229
22,16,-234
22,16,-233
24,13,-239
25,13,-239
34,6,-226
34,7,-226
34,7,-225
34,8,-225
35,8,-225
35,9,-225
63,6,-236
63,8,-230
64,7,-236
97,14,-234
98,14,-233
117,6,-228
120,4,-235
120,5,-234
121,4,-235
121,5,-234
139,12,-234
139,11,-233
139,12,-233
140,11,-234
140,12,-234
140,11,-233
140,12,-233
149,5,-230
149,4,-229
149,5,-229
150,5,-230
150,5,-229
177,11,-238
177,11,-237
177,12,-237
177,16,-226
178,10,-238
178,11,-238
178,11,-237
190,18,-239
190,19,-239
190,18,-238
191,17,-238
191,18,-238
193,5,-232
193,6,-232
209,6,-228
209,7,-228
210,6,-228
210,7,-228
217,4,-228
217,4,-227
218,3,-228
218,4,-228
218,4,-227
249,8,-225
250,8,-225
262,17,-238
262,18,-238
263,18,-234
263,18,-233
264,17,-234
264,18,-234
264,18,-233
-880,16,-220
-880,17,-220
-880,16,-219
-879,16,-219
-874,12,-210
-874,13,-210
-861,8,-213
-861,9,-213
-860,9,-214
-860,9,-213
-853,12,-214
-853,13,-214
-852,14,-215
-852,14,-214
-820,16,-214
-820,17,-214
-818,11,-220
-817,11,-219
-817,12,-219
-777,10,-216
-777,11,-216
-777,10,-215
-770,6,-210
-770,6,-209
-753,11,-219
-753,12,-219
-752,11,-218
-752,12,-218
-729,8,-223
-689,12,-218
-689,12,-217
-688,8,-217
-688,9,-217
-687,8,-216
-687,9,-216
-680,7,-214
-680,8,-213
-657,5,-211
-657,6,-211
-641,13,-212
-641,14,-212
-640,13,-212
-639,9,-224
-638,10,-224
-626,7,-210
-626,8,-210
-626,6,-209
-618,16,-218
-618,17,-218
-618,16,-217
-612,11,-210
-611,11,-210
-608,4,-220
-594,7,-217
-593,6,-216
-556,14,-210
-556,15,-210
-555,14,-211
-555,15,-211
-555,14,-210
-555,15,-210
-551,8,-209
-551,9,-209
-520,13,-211
-519,13,-211
-512,5,-218
-512,6,-218
-511,6,-218
-511,7,-217
-505,15,-213
-505,16,-213
-505,15,-212
-505,16,-212
-504,15,-212
-503,15,-224
-503,16,-224
-390,2,-224
-390,3,-224
-375,7,-223
-375,8,-223
-374,7,-224
-374,7,-223
-361,5,-217
-361,6,-217
-359,17,-222
-359,18,-222
-358,18,-221
-358,19,-221
-330,14,-217
-317,2,-210
-317,3,-210
-316,2,-211
-258,13,-214
-258,14,-214
-257,14,-213
-247,7,-223
-247,8,-223
-246,7,-224
-246,8,-224
-244,5,-212
-244,6,-212
-197,16,-211
-197,17,-211
-196,18,-212
-196,18,-211
-183,4,-210
-183,5,-209
-163,4,-224
-163,5,-223
-162,12,-217
-111,5,-211
-111,6,-211
-111,5,-210
-110,4,-210
-100,15,-218
-100,16,-218
-99,15,-218
-81,7,-216
-81,8,-216
-80,8,-217
-80,9,-217
-80,8,-216
-41,9,-215
-38,4,-221
-38,5,-221
-38,5,-220
14,9,-221
14,10,-221
15,8,-222
15,9,-222
15,9,-221
27,12,-209
27,13,-209
28,13,-209
48,12,-220
48,12,-219
49,12,-220
49,12,-219
74,7,-219
74,7,-218
75,6,-219
75,7,-218
86,7,-214
86,8,-214
86,8,-213
87,9,-213
87,10,-213
88,8,-222
88,9,-222
89,7,-223
89,8,-223
89,8,-222
104,7,-212
104,8,-212
105,7,-211
105,8,-211
119,12,-222
119,13,-222
120,3,-215
121,4,-216
121,3,-215
148,4,-209
148,5,-209
154,2,-221
154,3,-221
155,3,-222
195,8,-209
196,7,-209
214,2,-210
214,3,-210
237,16,-220
238,16,-221
238,16,-220
247,2,-216
247,3,-216
249,7,-224
250,7,-224
263,15,-220
263,16,-220
263,15,-219
263,16,-219
264,15,-220
264,16,-220
264,15,-219
264,16,-219
-853,2,-199
-836,14,-198
-836,15,-198
-835,14,-198
-835,15,-198
-829,4,-201
-804,6,-197
-804,6,-196
-799,10,-202
-799,11,-201
-755,16,-205
-755,17,-204
-749,17,-193
-749,18,-193
-748,17,-193
-748,18,-193
-744,9,-201
-744,10,-201
-710,9,-201
-709,9,-201
-708,10,-195
-616,15,-193
-530,13,-196
-530,14,-196
-530,13,-195
-530,14,-195
-508,5,-200
-508,5,-199
-493,16,-197
-493,17,-197
-492,16,-198
-492,17,-198
-482,12,-195
-482,12,-194
-481,11,-194
-467,13,-197
-467,14,-197
-421,5,-193
-421,6,-193
-420,5,-194
-420,6,-194
-420,5,-193
-420,6,-193
-398,5,-201
-398,6,-201
-398,6,-200
-391,14,-195
-391,15,-195
-390,12,-205
-390,13,-205
-389,12,-204
-389,13,-204
-366,3,-193
-366,4,-193
-359,8,-204
-358,9,-204
-349,16,-197
-348,15,-197
-348,16,-197
-341,2,-200
-305,4,-205
-305,5,-205
-304,4,-204
-304,5,-204
-294,18,-193
-294,19,-193
-287,10,-206
-287,11,-206
-287,10,-205
-287,11,-205
-277,12,-202
-277,13,-202
-277,12,-201
-276,12,-202
-276,11,-201
-259,3,-198
-258,2,-199
-258,3,-199
-228,15,-203
-227,15,-203
-188,10,-200
-188,11,-200
-187,11,-201
-187,12,-201
-187,11,-200
-149,1,-205
-148,3,-204
-148,4,-204
-141,7,-195
-141,7,-194
-141,8,-194
-135,16,-193
-135,17,-193
-119,8,-198
-118,6,-199
-118,7,-199
-102,8,-194
-102,9,-194
-101,8,-195
-101,9,-195
-67,10,-194
-67,9,-193
-66,3,-204
-39,17,-193
-20,6,-207
-20,7,-207
5,17,-206
5,17,-205
6,17,-206
6,17,-205
6,5,-195
6,5,-194
7,5,-195
7,5,-194
21,16,-201
21,17,-201
22,16,-202
22,17,-202
22,16,-201
22,17,-201
27,13,-208
28,13,-208
28,14,-208
34,3,-195
34,4,-195
35,3,-194
35,4,-194
41,9,-208
55,9,-203
56,9,-204
97,14,-207
97,14,-206
98,14,-206
98,15,-206
108,5,-195
108,5,-194
108,6,-194
109,5,-195
109,6,-194
143,12,-198
143,13,-198
144,12,-198
144,13,-198
144,12,-197
144,13,-197
147,4,-208
147,5,-208
163,9,-199
163,10,-199
164,9,-200
164,10,-200
164,9,-199
164,10,-199
176,12,-197
179,18,-206
179,17,-205
180,18,-206
219,2,-194
219,3,-193
220,3,-194
220,2,-193
225,13,-207
225,13,-206
226,13,-207
226,12,-206
226,13,-206
243,5,-199
243,6,-199
244,6,-199
251,6,-202
251,7,-202
251,6,-201
251,7,-201
252,6,-202
252,7,-202
252,6,-201
252,7,-201
256,4,-195
256,5,-195
257,4,-194
257,5,-194
265,10,-197
266,11,-196
270,12,-208
270,13,-208
-878,6,-187
-878,7,-187
-878,6,-186
-878,7,-186
-847,15,-182
-846,15,-182
-816,7,-192
-816,8,-192
-816,8,-191
-815,11,-179
-815,12,-179
-786,10,-192
-786,11,-192
-785,11,-192
-785,11,-191
-771,6,-185
-771,7,-185
-770,8,-184
-770,9,-184
-768,11,-187
-768,12,-187
-748,17,-192
-748,18,-192
-735,6,-186
-715,12,-186
-715,12,-185
-696,2,-186
-666,12,-190
-666,13,-190
-665,13,-189
-657,13,-190
-657,14,-190
-657,5,-180
-656,14,-191
-656,15,-191
-656,14,-190
-656,5,-180
-649,4,-191
